# CPU: 12th Gen Intel(R) Core(TM) i5-12600KF
# CPU Frequency: 3.69 GHz
# Compiler: Clang 19.1.5
# 
kernel,implementation,data_type,array_size,aligned,stride,time_seconds,gflops,cpe,bandwidth_gbs,speedup,run_id,compiler_flags
axpy,vectorized,f64,65536,1,1,0.000015045,570949.462,0.846,104.544,0.585,795,avx2
dot_product,vectorized,f64,65536,1,1,0.000006870,1250354.394,0.386,152.631,1.041,796,avx2
elementwise_multiply,vectorized,f64,65536,1,1,0.000017745,242038.167,0.998,88.637,1.030,797,avx2
stencil_3point,vectorized,f64,65536,1,1,0.000009518,2256234.132,0.535,165.252,1.047,798,avx2
memory_bandwidth,vectorized,f64,65536,1,1,0.000007636,562462.982,0.429,137.320,1.122,799,avx2
axpy,scalar,f32,262144,0,1,0.000042803,3210965.437,0.602,73.493,0.000,800,avx2
dot_product,scalar,f32,262144,0,1,0.000023142,5938940.212,0.325,90.621,0.000,801,avx2
elementwise_multiply,scalar,f32,262144,0,1,0.000045132,1522633.095,0.635,69.701,0.000,802,avx2
stencil_3point,scalar,f32,262144,0,1,0.000035142,9777399.763,0.494,89.515,0.000,803,avx2
memory_bandwidth,scalar,f32,262144,0,1,0.000032592,2108476.832,0.458,64.346,0.000,804,avx2
axpy,vectorized,f32,262144,0,1,0.000038814,3540963.388,0.546,81.046,1.097,805,avx2
dot_product,vectorized,f32,262144,0,1,0.000024154,5690111.516,0.340,86.824,1.014,806,avx2
elementwise_multiply,vectorized,f32,262144,0,1,0.000044677,1538139.911,0.628,70.410,1.077,807,avx2
stencil_3point,vectorized,f32,262144,0,1,0.000037123,9255646.984,0.522,84.738,0.941,808,avx2
memory_bandwidth,vectorized,f32,262144,0,1,0.000032252,2130704.355,0.453,65.024,1.067,809,avx2
axpy,scalar,f32,262144,1,1,0.000040897,3360612.110,0.575,76.918,0.000,810,avx2
dot_product,scalar,f32,262144,1,1,0.000029325,4686750.367,0.412,71.514,0.000,811,avx2
elementwise_multiply,scalar,f32,262144,1,1,0.000044377,1548538.133,0.624,70.886,0.000,812,avx2
stencil_3point,scalar,f32,262144,1,1,0.000036567,9396378.824,0.514,86.026,0.000,813,avx2
memory_bandwidth,scalar,f32,262144,1,1,0.000031912,2153405.515,0.449,65.717,0.000,814,avx2
axpy,vectorized,f32,262144,1,1,0.000039906,3444067.393,0.561,78.828,1.016,815,avx2
dot_product,vectorized,f32,262144,1,1,0.000023388,5876473.133,0.329,89.668,1.026,816,avx2
elementwise_multiply,vectorized,f32,262144,1,1,0.000044532,1543148.224,0.626,70.640,1.044,817,avx2
stencil_3point,vectorized,f32,262144,1,1,0.000036670,9369985.890,0.516,85.785,0.988,818,avx2
memory_bandwidth,vectorized,f32,262144,1,1,0.000033536,2049125.611,0.472,62.534,1.026,819,avx2
axpy,scalar,f64,262144,0,1,0.000079043,1738787.166,1.111,79.595,0.000,820,avx2
dot_product,scalar,f64,262144,0,1,0.000047897,2869468.930,0.673,87.569,0.000,821,avx2
elementwise_multiply,scalar,f64,262144,0,1,0.000089411,768579.668,1.257,70.366,0.000,822,avx2
stencil_3point,scalar,f64,262144,0,1,0.000071452,4808786.082,1.005,88.052,0.000,823,avx2
memory_bandwidth,scalar,f64,262144,0,1,0.000066125,1039235.943,0.930,63.430,0.000,824,avx2
axpy,vectorized,f64,262144,0,1,0.000080890,1699084.600,1.137,77.778,1.012,825,avx2
dot_product,vectorized,f64,262144,0,1,0.000058641,2343734.815,0.825,71.525,0.851,826,avx2
elementwise_multiply,vectorized,f64,262144,0,1,0.000089070,771522.136,1.252,70.635,1.159,827,avx2
stencil_3point,vectorized,f64,262144,0,1,0.000073034,4704622.285,1.027,86.144,1.101,828,avx2
memory_bandwidth,vectorized,f64,262144,0,1,0.000065469,1049649.098,0.921,64.065,1.086,829,avx2
axpy,scalar,f64,262144,1,1,0.000079940,1719276.373,1.124,78.702,0.000,830,avx2
dot_product,scalar,f64,262144,1,1,0.000060645,2266286.636,0.853,69.162,0.000,831,avx2
elementwise_multiply,scalar,f64,262144,1,1,0.000092196,745362.887,1.296,68.240,0.000,832,avx2
stencil_3point,scalar,f64,262144,1,1,0.000070747,4856706.061,0.995,88.929,0.000,833,avx2
memory_bandwidth,scalar,f64,262144,1,1,0.000066375,1035321.685,0.933,63.191,0.000,834,avx2
axpy,vectorized,f64,262144,1,1,0.000079399,1730990.992,1.116,79.238,1.034,835,avx2
dot_product,vectorized,f64,262144,1,1,0.000051452,2671207.210,0.723,81.519,0.967,836,avx2
elementwise_multiply,vectorized,f64,262144,1,1,0.000089380,768846.237,1.257,70.390,1.107,837,avx2
stencil_3point,vectorized,f64,262144,1,1,0.000070831,4850946.406,0.996,88.823,1.227,838,avx2
memory_bandwidth,vectorized,f64,262144,1,1,0.000066048,1040447.504,0.929,63.504,1.094,839,avx2
axpy,scalar,f32,1048576,0,1,0.000160665,13687008.729,0.565,78.318,0.000,840,avx2
dot_product,scalar,f32,1048576,0,1,0.000098088,22418881.618,0.345,85.521,0.000,841,avx2
elementwise_multiply,scalar,f32,1048576,0,1,0.000187439,5865970.410,0.659,67.131,0.000,842,avx2
stencil_3point,scalar,f32,1048576,0,1,0.000143751,38243616.664,0.505,87.533,0.000,843,avx2
memory_bandwidth,scalar,f32,1048576,0,1,0.000133075,8262345.509,0.468,63.037,0.000,844,avx2
axpy,vectorized,f32,1048576,0,1,0.000160655,13687860.661,0.565,78.323,1.098,845,avx2
dot_product,vectorized,f32,1048576,0,1,0.000097188,22626489.456,0.342,86.313,1.183,846,avx2
elementwise_multiply,vectorized,f32,1048576,0,1,0.000192585,5709227.761,0.677,65.337,1.309,847,avx2
stencil_3point,vectorized,f32,1048576,0,1,0.000142808,38496149.623,0.502,88.111,1.182,848,avx2
memory_bandwidth,vectorized,f32,1048576,0,1,0.000132839,8277024.285,0.467,63.149,1.138,849,avx2
axpy,scalar,f32,1048576,1,1,0.000158479,13875802.209,0.557,79.398,0.000,850,avx2
dot_product,scalar,f32,1048576,1,1,0.000098474,22331003.711,0.346,85.186,0.000,851,avx2
elementwise_multiply,scalar,f32,1048576,1,1,0.000189431,5804285.611,0.666,66.425,0.000,852,avx2
stencil_3point,scalar,f32,1048576,1,1,0.000141391,38881952.431,0.497,88.994,0.000,853,avx2
memory_bandwidth,scalar,f32,1048576,1,1,0.000131017,8392129.462,0.461,64.027,0.000,854,avx2
axpy,vectorized,f32,1048576,1,1,0.000162115,13564588.457,0.570,77.617,1.084,855,avx2
dot_product,vectorized,f32,1048576,1,1,0.000099574,22084311.712,0.350,84.245,1.095,856,avx2
elementwise_multiply,vectorized,f32,1048576,1,1,0.000180658,6086149.678,0.635,69.650,1.191,857,avx2
stencil_3point,vectorized,f32,1048576,1,1,0.000140602,39100141.762,0.494,89.493,1.088,858,avx2
memory_bandwidth,vectorized,f32,1048576,1,1,0.000151258,7269113.878,0.532,55.459,0.931,859,avx2
axpy,scalar,f64,1048576,0,1,0.000360040,6107719.298,1.266,69.897,0.000,860,avx2
dot_product,scalar,f64,1048576,0,1,0.000302421,7271397.340,1.063,55.476,0.000,861,avx2
elementwise_multiply,scalar,f64,1048576,0,1,0.000615500,1786371.450,2.164,40.887,0.000,862,avx2
stencil_3point,scalar,f64,1048576,0,1,0.000311519,17647585.339,1.095,80.784,0.000,863,avx2
memory_bandwidth,scalar,f64,1048576,0,1,0.000331725,3314527.478,1.166,50.576,0.000,864,avx2
axpy,vectorized,f64,1048576,0,1,0.000354194,6208527.688,1.245,71.051,1.093,865,avx2
dot_product,vectorized,f64,1048576,0,1,0.000244852,8981030.399,0.861,68.520,1.285,866,avx2
elementwise_multiply,vectorized,f64,1048576,0,1,0.000596276,1843964.252,2.096,42.205,1.227,867,avx2
stencil_3point,vectorized,f64,1048576,0,1,0.000319384,17213004.231,1.123,78.795,1.143,868,avx2
memory_bandwidth,vectorized,f64,1048576,0,1,0.000310891,3536646.696,1.093,53.965,1.077,869,avx2
axpy,scalar,f64,1048576,1,1,0.000342308,6424107.108,1.203,73.518,0.000,870,avx2
dot_product,scalar,f64,1048576,1,1,0.000221422,9931367.503,0.778,75.770,0.000,871,avx2
elementwise_multiply,scalar,f64,1048576,1,1,0.000585940,1876491.838,2.060,42.949,0.000,872,avx2
stencil_3point,scalar,f64,1048576,1,1,0.000331938,16562002.967,1.167,75.815,0.000,873,avx2
memory_bandwidth,scalar,f64,1048576,1,1,0.000293248,3749425.836,1.031,57.212,0.000,874,avx2
axpy,vectorized,f64,1048576,1,1,0.000340019,6467354.047,1.195,74.013,1.063,875,avx2
dot_product,vectorized,f64,1048576,1,1,0.000239825,9169282.827,0.843,69.956,1.084,876,avx2
elementwise_multiply,vectorized,f64,1048576,1,1,0.000587278,1872216.612,2.064,42.852,1.241,877,avx2
stencil_3point,vectorized,f64,1048576,1,1,0.000341776,16085266.780,1.201,73.633,1.062,878,avx2
memory_bandwidth,vectorized,f64,1048576,1,1,0.000302122,3639296.798,1.062,55.531,1.038,879,avx2
axpy,scalar,f32,4194304,0,1,0.001606579,21900181.745,1.412,31.328,0.000,880,avx2
dot_product,scalar,f32,4194304,0,1,0.000931560,37769303.193,0.819,36.020,0.000,881,avx2
elementwise_multiply,scalar,f32,4194304,0,1,0.002019275,8712129.871,1.775,24.926,0.000,882,avx2
stencil_3point,scalar,f32,4194304,0,1,0.001220722,72056479.872,1.073,41.231,0.000,883,avx2
memory_bandwidth,scalar,f32,4194304,0,1,0.001223943,14373370.364,1.076,27.415,0.000,884,avx2
axpy,vectorized,f32,4194304,0,1,0.001151057,30567011.091,1.012,43.726,1.180,885,avx2
dot_product,vectorized,f32,4194304,0,1,0.000871761,40360112.563,0.766,38.490,1.080,886,avx2
elementwise_multiply,vectorized,f32,4194304,0,1,0.002011222,8747013.529,1.767,25.025,1.044,887,avx2
stencil_3point,vectorized,f32,4194304,0,1,0.001258622,69886693.710,1.106,39.989,1.056,888,avx2
memory_bandwidth,vectorized,f32,4194304,0,1,0.001211612,14519653.194,1.065,27.694,1.152,889,avx2
axpy,scalar,f32,4194304,1,1,0.001214750,28964290.663,1.068,41.434,0.000,890,avx2
dot_product,scalar,f32,4194304,1,1,0.000851107,41339540.261,0.748,39.424,0.000,891,avx2
elementwise_multiply,scalar,f32,4194304,1,1,0.002043324,8609592.040,1.796,24.632,0.000,892,avx2
stencil_3point,scalar,f32,4194304,1,1,0.001221351,72019370.544,1.073,41.210,0.000,893,avx2
memory_bandwidth,scalar,f32,4194304,1,1,0.001245073,14129441.442,1.094,26.950,0.000,894,avx2
axpy,vectorized,f32,4194304,1,1,0.001199762,29326126.425,1.054,41.951,1.612,895,avx2
dot_product,vectorized,f32,4194304,1,1,0.000864037,40720909.046,0.759,38.834,1.255,896,avx2
elementwise_multiply,vectorized,f32,4194304,1,1,0.002004463,8776508.245,1.762,25.110,1.432,897,avx2
stencil_3point,vectorized,f32,4194304,1,1,0.001256863,69984501.279,1.105,40.045,1.509,898,avx2
memory_bandwidth,vectorized,f32,4194304,1,1,0.001247514,14101794.485,1.096,26.897,1.271,899,avx2
axpy,scalar,f64,4194304,0,1,0.003251839,10819838.279,2.858,30.956,0.000,900,avx2
dot_product,scalar,f64,4194304,0,1,0.002289659,15366642.845,2.012,29.310,0.000,901,avx2
elementwise_multiply,scalar,f64,4194304,0,1,0.004758641,3696892.883,4.182,21.154,0.000,902,avx2
stencil_3point,scalar,f64,4194304,0,1,0.003325906,26447208.739,2.923,30.266,0.000,903,avx2
memory_bandwidth,scalar,f64,4194304,0,1,0.003344407,5260180.966,2.939,20.066,0.000,904,avx2
axpy,vectorized,f64,4194304,0,1,0.003333049,10556212.071,2.929,30.202,1.124,905,avx2
dot_product,vectorized,f64,4194304,0,1,0.002307544,15247541.146,2.028,29.082,1.134,906,avx2
elementwise_multiply,vectorized,f64,4194304,0,1,0.004709035,3735836.757,4.138,21.377,1.100,907,avx2
stencil_3point,vectorized,f64,4194304,0,1,0.003354400,26222552.535,2.948,30.009,1.121,908,avx2
memory_bandwidth,vectorized,f64,4194304,0,1,0.003380523,5203983.539,2.971,19.852,1.037,909,avx2
axpy,scalar,f64,4194304,1,1,0.003226238,10905696.384,2.835,31.201,0.000,910,avx2
dot_product,scalar,f64,4194304,1,1,0.002261242,15559755.253,1.987,29.678,0.000,911,avx2
elementwise_multiply,scalar,f64,4194304,1,1,0.004684024,3755784.779,4.116,21.491,0.000,912,avx2
stencil_3point,scalar,f64,4194304,1,1,0.003466839,25372083.970,3.047,29.036,0.000,913,avx2
memory_bandwidth,scalar,f64,4194304,1,1,0.003341096,5265393.764,2.936,20.086,0.000,914,avx2
axpy,vectorized,f64,4194304,1,1,0.003289377,10696363.503,2.891,30.603,1.118,915,avx2
dot_product,vectorized,f64,4194304,1,1,0.002286800,15385854.508,2.010,29.346,1.186,916,avx2
elementwise_multiply,vectorized,f64,4194304,1,1,0.004701323,3741964.984,4.132,21.412,1.165,917,avx2
stencil_3point,vectorized,f64,4194304,1,1,0.003406330,25822785.880,2.994,29.552,1.240,918,avx2
memory_bandwidth,vectorized,f64,4194304,1,1,0.003377369,5208843.347,2.968,19.870,1.220,919,avx2
axpy,scalar,f32,16777216,0,1,0.007209724,78082039.397,1.584,27.924,0.000,920,avx2
dot_product,scalar,f32,16777216,0,1,0.004994458,112714923.906,1.097,26.873,0.000,921,avx2
elementwise_multiply,scalar,f32,16777216,0,1,0.009956827,28269545.781,2.188,20.220,0.000,922,avx2
stencil_3point,scalar,f32,16777216,0,1,0.007326992,192080854.405,1.610,27.477,0.000,923,avx2
memory_bandwidth,scalar,f32,16777216,0,1,0.007382223,38128755.621,1.622,18.181,0.000,924,avx2
axpy,vectorized,f32,16777216,0,1,0.007267360,77462786.130,1.597,27.703,1.187,925,avx2
dot_product,vectorized,f32,16777216,0,1,0.004974260,113172603.249,1.093,26.982,1.146,926,avx2
elementwise_multiply,vectorized,f32,16777216,0,1,0.009937022,28325888.451,2.183,20.260,1.053,927,avx2
stencil_3point,vectorized,f32,16777216,0,1,0.007294229,192943611.119,1.603,27.601,1.063,928,avx2
memory_bandwidth,vectorized,f32,16777216,0,1,0.007403255,38020435.160,1.627,18.130,1.081,929,avx2
axpy,scalar,f32,16777216,1,1,0.007174047,78470346.434,1.576,28.063,0.000,930,avx2
dot_product,scalar,f32,16777216,1,1,0.004954917,113614406.344,1.089,27.088,0.000,931,avx2
elementwise_multiply,scalar,f32,16777216,1,1,0.010301961,27322465.762,2.263,19.543,0.000,932,avx2
stencil_3point,scalar,f32,16777216,1,1,0.007562949,186088109.751,1.662,26.620,0.000,933,avx2
memory_bandwidth,scalar,f32,16777216,1,1,0.007414577,37962378.260,1.629,18.102,0.000,934,avx2
axpy,vectorized,f32,16777216,1,1,0.007356512,76524031.147,1.616,27.367,0.990,935,avx2
dot_product,vectorized,f32,16777216,1,1,0.004969088,113290397.241,1.092,27.011,1.012,936,avx2
elementwise_multiply,vectorized,f32,16777216,1,1,0.009943393,28307739.291,2.185,20.247,1.049,937,avx2
stencil_3point,vectorized,f32,16777216,1,1,0.007306844,192610500.995,1.605,27.553,1.075,938,avx2
memory_bandwidth,vectorized,f32,16777216,1,1,0.007414496,37962792.982,1.629,18.102,1.042,939,avx2
axpy,scalar,f64,16777216,0,1,0.014994279,37544316.297,3.294,26.854,0.000,940,avx2
dot_product,scalar,f64,16777216,0,1,0.010346901,54407590.584,2.273,25.944,0.000,941,avx2
elementwise_multiply,scalar,f64,16777216,0,1,0.020182167,13946717.253,4.434,19.951,0.000,942,avx2
stencil_3point,scalar,f64,16777216,0,1,0.015098558,93212536.162,3.317,26.668,0.000,943,avx2
memory_bandwidth,scalar,f64,16777216,0,1,0.015337007,18352666.639,3.370,17.502,0.000,944,avx2
axpy,vectorized,f64,16777216,0,1,0.014895703,37792775.099,3.273,27.031,1.009,945,avx2
dot_product,vectorized,f64,16777216,0,1,0.010245718,54944900.241,2.251,26.200,1.019,946,avx2
elementwise_multiply,vectorized,f64,16777216,0,1,0.020173792,13952507.130,4.432,19.959,1.025,947,avx2
stencil_3point,vectorized,f64,16777216,0,1,0.015044766,93545814.111,3.305,26.764,1.002,948,avx2
memory_bandwidth,vectorized,f64,16777216,0,1,0.015297680,18399847.344,3.361,17.547,1.012,949,avx2
axpy,scalar,f64,16777216,1,1,0.014892665,37800484.562,3.272,27.037,0.000,950,avx2
dot_product,scalar,f64,16777216,1,1,0.010204405,55167347.181,2.242,26.306,0.000,951,avx2
elementwise_multiply,scalar,f64,16777216,1,1,0.020225681,13916711.962,4.444,19.908,0.000,952,avx2
stencil_3point,scalar,f64,16777216,1,1,0.015083419,93306092.178,3.314,26.695,0.000,953,avx2
memory_bandwidth,scalar,f64,16777216,1,1,0.015278312,18423172.449,3.357,17.570,0.000,954,avx2
axpy,vectorized,f64,16777216,1,1,0.015088420,37310066.489,3.315,26.686,0.979,955,avx2
dot_product,vectorized,f64,16777216,1,1,0.010234075,55007409.406,2.248,26.230,0.991,956,avx2
elementwise_multiply,vectorized,f64,16777216,1,1,0.020270242,13886118.218,4.453,19.864,0.987,957,avx2
stencil_3point,vectorized,f64,16777216,1,1,0.015070872,93383772.588,3.311,26.717,1.003,958,avx2
memory_bandwidth,vectorized,f64,16777216,1,1,0.015355158,18330972.349,3.374,17.482,1.002,959,avx2
axpy,scalar,f32,1024,1,1,0.000000078,26886.560,0.281,157.538,0.000,0,avx2
memory_bandwidth,scalar,f32,1024,1,1,0.000000022,47662.813,0.079,372.366,0.000,1,avx2
axpy,vectorized,f32,1024,1,1,0.000000043,48770.935,0.155,285.767,0.907,2,avx2
memory_bandwidth,vectorized,f32,1024,1,1,0.000000021,49932.502,0.076,390.098,1.095,3,avx2
axpy,scalar,f64,1024,1,1,0.000000083,25266.965,0.299,296.097,0.000,4,avx2
memory_bandwidth,scalar,f64,1024,1,1,0.000000040,26214.391,0.144,409.600,0.000,5,avx2
axpy,vectorized,f64,1024,1,1,0.000000083,25266.876,0.299,296.096,0.639,6,avx2
memory_bandwidth,vectorized,f64,1024,1,1,0.000000039,26886.560,0.140,420.103,0.897,7,avx2
axpy,scalar,f32,4096,1,1,0.000000129,260111.656,0.116,381.023,0.000,8,avx2
memory_bandwidth,scalar,f32,4096,1,1,0.000000080,209715.129,0.072,409.600,0.000,9,avx2
axpy,vectorized,f32,4096,1,1,0.000000130,258111.361,0.117,378.093,0.800,10,avx2
memory_bandwidth,vectorized,f32,4096,1,1,0.000000080,209715.129,0.072,409.600,0.750,11,avx2
axpy,scalar,f64,4096,1,1,0.000000449,74731.487,0.404,218.940,0.000,12,avx2
memory_bandwidth,scalar,f64,4096,1,1,0.000000503,33354.303,0.453,130.290,0.000,13,avx2
axpy,vectorized,f64,4096,1,1,0.000000421,79701.738,0.379,233.501,1.021,14,avx2
memory_bandwidth,vectorized,f64,4096,1,1,0.000000500,33554.430,0.450,131.072,1.040,15,avx2
axpy,scalar,f32,16384,1,1,0.000000927,579148.726,0.209,212.091,0.000,16,avx2
memory_bandwidth,scalar,f32,16384,1,1,0.000001016,264208.082,0.229,129.008,0.000,17,avx2
axpy,vectorized,f32,16384,1,1,0.000000927,579148.908,0.209,212.091,1.055,18,avx2
memory_bandwidth,vectorized,f32,16384,1,1,0.000000996,269513.584,0.224,131.598,1.043,19,avx2
axpy,scalar,f64,16384,1,1,0.000001849,290357.426,0.416,212.664,0.000,20,avx2
memory_bandwidth,scalar,f64,16384,1,1,0.000002021,132823.088,0.455,129.710,0.000,21,avx2
axpy,vectorized,f64,16384,1,1,0.000001848,290514.547,0.416,212.779,1.043,22,avx2
memory_bandwidth,vectorized,f64,16384,1,1,0.000001994,134621.589,0.449,131.466,1.038,23,avx2
axpy,scalar,f32,32768,1,1,0.000001850,1160801.898,0.208,212.549,0.000,24,avx2
memory_bandwidth,scalar,f32,32768,1,1,0.000002430,441869.086,0.273,107.878,0.000,25,avx2
axpy,vectorized,f32,32768,1,1,0.000001849,1161429.703,0.208,212.664,1.001,26,avx2
memory_bandwidth,vectorized,f32,32768,1,1,0.000001991,539297.745,0.224,131.664,1.220,27,avx2
axpy,scalar,f64,32768,1,1,0.000003728,576041.727,0.419,210.953,0.000,28,avx2
memory_bandwidth,scalar,f64,32768,1,1,0.000004035,266107.009,0.454,129.935,0.000,29,avx2
axpy,vectorized,f64,32768,1,1,0.000003703,579930.777,0.417,212.377,1.007,30,avx2
memory_bandwidth,vectorized,f64,32768,1,1,0.000004045,265449.156,0.455,129.614,0.998,31,avx2
axpy,scalar,f32,65536,1,1,0.000003697,2323487.903,0.208,212.722,0.000,32,avx2
memory_bandwidth,scalar,f32,65536,1,1,0.000004039,1063373.953,0.227,129.806,0.000,33,avx2
axpy,vectorized,f32,65536,1,1,0.000003697,2323487.903,0.208,212.722,1.127,34,avx2
memory_bandwidth,vectorized,f32,65536,1,1,0.000004044,1062059.188,0.227,129.646,1.064,35,avx2
axpy,scalar,f64,65536,1,1,0.000007480,1148386.991,0.421,210.276,0.000,36,avx2
memory_bandwidth,scalar,f64,65536,1,1,0.000008251,520539.003,0.464,127.085,0.000,37,avx2
axpy,vectorized,f64,65536,1,1,0.000007432,1155803.881,0.418,211.634,1.185,38,avx2
memory_bandwidth,vectorized,f64,65536,1,1,0.000008064,532610.032,0.454,130.032,1.062,39,avx2
axpy,scalar,f32,131072,1,1,0.000007430,4624460.005,0.209,211.691,0.000,40,avx2
memory_bandwidth,scalar,f32,131072,1,1,0.000017055,1007321.555,0.480,61.482,0.000,41,avx2
axpy,vectorized,f32,131072,1,1,0.000016986,2022826.924,0.478,92.598,0.437,42,avx2
memory_bandwidth,vectorized,f32,131072,1,1,0.000019734,870572.064,0.555,53.136,0.864,43,avx2
axpy,scalar,f64,131072,1,1,0.000045537,754545.497,1.281,69.081,0.000,44,avx2
memory_bandwidth,scalar,f64,131072,1,1,0.000032809,523632.818,0.923,63.920,0.000,45,avx2
axpy,vectorized,f64,131072,1,1,0.000039757,864243.739,1.118,79.124,1.145,46,avx2
memory_bandwidth,vectorized,f64,131072,1,1,0.000034258,501484.884,0.963,61.216,0.958,47,avx2
axpy,scalar,f32,262144,1,1,0.000039086,3516321.774,0.550,80.482,0.000,48,avx2
memory_bandwidth,scalar,f32,262144,1,1,0.000033438,2055131.175,0.470,62.718,0.000,49,avx2
axpy,vectorized,f32,262144,1,1,0.000041992,3272979.468,0.590,74.913,0.966,50,avx2
memory_bandwidth,vectorized,f32,262144,1,1,0.000033566,2047294.185,0.472,62.478,1.025,51,avx2
axpy,scalar,f64,262144,1,1,0.000080588,1705451.845,1.133,78.069,0.000,52,avx2
memory_bandwidth,scalar,f64,262144,1,1,0.000066015,1040967.609,0.928,63.536,0.000,53,avx2
axpy,vectorized,f64,262144,1,1,0.000079341,1732256.382,1.116,79.296,1.035,54,avx2
memory_bandwidth,vectorized,f64,262144,1,1,0.000065641,1046898.686,0.923,63.898,1.100,55,avx2
axpy,scalar,f32,524288,1,1,0.000078831,6973853.090,0.554,79.809,0.000,56,avx2
memory_bandwidth,scalar,f32,524288,1,1,0.000066114,4157635.388,0.465,63.440,0.000,57,avx2
axpy,vectorized,f32,524288,1,1,0.000080341,6842780.323,0.565,78.309,0.981,58,avx2
memory_bandwidth,vectorized,f32,524288,1,1,0.000065731,4181861.029,0.462,63.810,1.006,59,avx2
axpy,scalar,f64,524288,1,1,0.000158358,3471601.143,1.113,79.459,0.000,60,avx2
memory_bandwidth,scalar,f64,524288,1,1,0.000145015,1895513.615,1.020,57.846,0.000,61,avx2
axpy,vectorized,f64,524288,1,1,0.000159455,3447717.626,1.121,78.912,0.993,62,avx2
memory_bandwidth,vectorized,f64,524288,1,1,0.000134126,2049400.615,0.943,62.543,1.081,63,avx2
axpy,scalar,f32,1048576,1,1,0.000168055,13085140.318,0.591,74.874,0.000,64,avx2
memory_bandwidth,scalar,f32,1048576,1,1,0.000133971,8207086.814,0.471,62.615,0.000,65,avx2
axpy,vectorized,f32,1048576,1,1,0.000163815,13423821.114,0.576,76.812,1.073,66,avx2
memory_bandwidth,vectorized,f32,1048576,1,1,0.000133299,8248461.178,0.469,62.931,1.057,67,avx2
axpy,scalar,f64,1048576,1,1,0.000355909,6178610.977,1.251,70.709,0.000,68,avx2
memory_bandwidth,scalar,f64,1048576,1,1,0.000302050,3640164.301,1.062,55.544,0.000,69,avx2
axpy,vectorized,f64,1048576,1,1,0.000340888,6450867.311,1.198,73.824,1.060,70,avx2
memory_bandwidth,vectorized,f64,1048576,1,1,0.000330033,3331520.266,1.160,50.835,0.950,71,avx2
axpy,scalar,f32,2097152,1,1,0.000344002,25569889.189,0.605,73.156,0.000,72,avx2
memory_bandwidth,scalar,f32,2097152,1,1,0.000315186,13953813.018,0.554,53.230,0.000,73,avx2
axpy,vectorized,f32,2097152,1,1,0.000345162,25483955.434,0.607,72.910,0.997,74,avx2
memory_bandwidth,vectorized,f32,2097152,1,1,0.000288219,15259391.339,0.507,58.210,1.094,75,avx2
axpy,scalar,f64,2097152,1,1,0.001203960,7305967.824,2.116,41.805,0.000,76,avx2
memory_bandwidth,scalar,f64,2097152,1,1,0.001250547,3516898.214,2.198,26.832,0.000,77,avx2
axpy,vectorized,f64,2097152,1,1,0.001180300,7452421.436,2.075,42.643,1.020,78,avx2
memory_bandwidth,vectorized,f64,2097152,1,1,0.001218496,3609405.785,2.142,27.538,1.026,79,avx2
axpy,scalar,f32,4194304,1,1,0.001197836,29373279.887,1.053,42.019,0.000,80,avx2
memory_bandwidth,scalar,f32,4194304,1,1,0.001185460,14839965.956,1.042,28.305,0.000,81,avx2
axpy,vectorized,f32,4194304,1,1,0.001183526,29728431.898,1.040,42.527,1.634,82,avx2
memory_bandwidth,vectorized,f32,4194304,1,1,0.001239394,14194183.643,1.089,27.073,1.280,83,avx2
axpy,scalar,f64,4194304,1,1,0.003313074,10619856.994,2.912,30.384,0.000,84,avx2
memory_bandwidth,scalar,f64,4194304,1,1,0.003788175,4643973.957,3.329,17.715,0.000,85,avx2
axpy,vectorized,f64,4194304,1,1,0.003212504,10952320.087,2.823,31.335,1.144,86,avx2
memory_bandwidth,vectorized,f64,4194304,1,1,0.003324431,5291788.593,2.922,20.187,1.240,87,avx2
axpy,scalar,f32,8388608,1,1,0.003253231,43260834.646,1.429,30.943,0.000,88,avx2
memory_bandwidth,scalar,f32,8388608,1,1,0.003343339,21047445.138,1.469,20.072,0.000,89,avx2
axpy,vectorized,f32,8388608,1,1,0.003246258,43353759.421,1.426,31.009,1.002,90,avx2
memory_bandwidth,vectorized,f32,8388608,1,1,0.003344298,21041409.641,1.470,20.067,1.000,91,avx2
axpy,scalar,f64,8388608,1,1,0.007196944,19555173.468,3.162,27.974,0.000,92,avx2
memory_bandwidth,scalar,f64,8388608,1,1,0.007331119,9598636.194,3.221,18.308,0.000,93,avx2
axpy,vectorized,f64,8388608,1,1,0.007184279,19589646.833,3.157,28.023,1.002,94,avx2
memory_bandwidth,vectorized,f64,8388608,1,1,0.007399027,9510540.262,3.251,18.140,0.991,95,avx2
axpy,scalar,f32,16777216,1,1,0.007205931,78123139.594,1.583,27.939,0.000,96,avx2
memory_bandwidth,scalar,f32,16777216,1,1,0.007387390,38102087.030,1.623,18.168,0.000,97,avx2
axpy,vectorized,f32,16777216,1,1,0.007169515,78519949.178,1.575,28.081,1.015,98,avx2
memory_bandwidth,vectorized,f32,16777216,1,1,0.007439579,37834799.082,1.634,18.041,1.039,99,avx2
axpy,scalar,f64,16777216,1,1,0.014853754,37899506.981,3.263,27.108,0.000,100,avx2
memory_bandwidth,scalar,f64,16777216,1,1,0.015339261,18349969.840,3.370,17.500,0.000,101,avx2
axpy,vectorized,f64,16777216,1,1,0.014928731,37709163.185,3.280,26.972,0.990,102,avx2
