# CPU: 12th Gen Intel(R) Core(TM) i5-12600KF
# CPU Frequency: 3.69 GHz
# Compiler: Clang 19.1.5
# 
kernel,implementation,data_type,array_size,aligned,stride,time_seconds,gflops,cpe,bandwidth_gbs,speedup,run_id,compiler_flags
stencil_3point,scalar,f64,65536,0,1,0.000008965,2395408.376,0.504,175.445,0.000,783,vectorized
memory_bandwidth,scalar,f64,65536,0,1,0.000007613,564162.258,0.428,137.735,0.000,784,vectorized
axpy,vectorized,f64,65536,0,1,0.000007528,1141064.640,0.423,208.935,1.072,785,vectorized
dot_product,vectorized,f64,65536,0,1,0.000006830,1257677.116,0.384,153.525,1.043,786,vectorized
elementwise_multiply,vectorized,f64,65536,0,1,0.000017443,246228.703,0.981,90.172,1.044,787,vectorized
stencil_3point,vectorized,f64,65536,0,1,0.000009010,2383444.691,0.507,174.569,1.031,788,vectorized
memory_bandwidth,vectorized,f64,65536,0,1,0.000007632,562757.776,0.429,137.392,1.101,789,vectorized
axpy,scalar,f64,65536,1,1,0.000007543,1138795.503,0.424,208.520,0.000,790,vectorized
dot_product,scalar,f64,65536,1,1,0.000006869,1250536.424,0.386,152.653,0.000,791,vectorized
elementwise_multiply,scalar,f64,65536,1,1,0.000017828,240911.334,1.003,88.224,0.000,792,vectorized
stencil_3point,scalar,f64,65536,1,1,0.000009697,2214585.611,0.545,162.201,0.000,793,vectorized
memory_bandwidth,scalar,f64,65536,1,1,0.000007601,565052.930,0.428,137.952,0.000,794,vectorized
axpy,vectorized,f64,65536,1,1,0.000007603,1129808.535,0.428,206.874,1.015,795,vectorized
dot_product,vectorized,f64,65536,1,1,0.000006843,1255287.824,0.385,153.233,1.023,796,vectorized
elementwise_multiply,vectorized,f64,65536,1,1,0.000017945,239340.615,1.009,87.649,1.026,797,vectorized
stencil_3point,vectorized,f64,65536,1,1,0.000009490,2262891.143,0.534,165.739,1.031,798,vectorized
memory_bandwidth,vectorized,f64,65536,1,1,0.000007639,562242.068,0.430,137.266,1.097,799,vectorized
axpy,scalar,f32,262144,0,1,0.000041789,3288878.751,0.588,75.276,0.000,800,vectorized
dot_product,scalar,f32,262144,0,1,0.000028000,4908534.024,0.394,74.898,0.000,801,vectorized
elementwise_multiply,scalar,f32,262144,0,1,0.000044901,1530466.512,0.631,70.059,0.000,802,vectorized
stencil_3point,scalar,f32,262144,0,1,0.000040402,8504464.719,0.568,77.861,0.000,803,vectorized
memory_bandwidth,scalar,f32,262144,0,1,0.000032191,2134741.903,0.453,65.147,0.000,804,vectorized
axpy,vectorized,f32,262144,0,1,0.000039705,3461502.397,0.558,79.228,1.135,805,vectorized
dot_product,vectorized,f32,262144,0,1,0.000024577,5592177.786,0.346,85.330,1.520,806,vectorized
elementwise_multiply,vectorized,f32,262144,0,1,0.000046147,1489142.882,0.649,68.168,1.034,807,vectorized
stencil_3point,vectorized,f32,262144,0,1,0.000035984,9548615.640,0.506,87.420,1.044,808,vectorized
memory_bandwidth,vectorized,f32,262144,0,1,0.000032138,2138262.375,0.452,65.255,1.152,809,vectorized
axpy,scalar,f32,262144,1,1,0.000040222,3417009.451,0.566,78.209,0.000,810,vectorized
dot_product,scalar,f32,262144,1,1,0.000023379,5878735.362,0.329,89.702,0.000,811,vectorized
elementwise_multiply,scalar,f32,262144,1,1,0.000044801,1533882.652,0.630,70.216,0.000,812,vectorized
stencil_3point,scalar,f32,262144,1,1,0.000034353,10001961.526,0.483,91.571,0.000,813,vectorized
memory_bandwidth,scalar,f32,262144,1,1,0.000032761,2097600.093,0.461,64.014,0.000,814,vectorized
axpy,vectorized,f32,262144,1,1,0.000046155,2977769.537,0.649,68.156,1.048,815,vectorized
dot_product,vectorized,f32,262144,1,1,0.000023303,5897908.167,0.328,89.995,1.211,816,vectorized
elementwise_multiply,vectorized,f32,262144,1,1,0.000049071,1400409.138,0.690,64.106,0.925,817,vectorized
stencil_3point,vectorized,f32,262144,1,1,0.000036246,9479594.516,0.510,86.788,0.989,818,vectorized
memory_bandwidth,vectorized,f32,262144,1,1,0.000033773,2034746.009,0.475,62.096,0.975,819,vectorized
axpy,scalar,f64,262144,0,1,0.000078878,1742424.423,1.109,79.762,0.000,820,vectorized
dot_product,scalar,f64,262144,0,1,0.000049770,2761481.884,0.700,84.274,0.000,821,vectorized
elementwise_multiply,scalar,f64,262144,0,1,0.000089924,764195.063,1.264,69.964,0.000,822,vectorized
stencil_3point,scalar,f64,262144,0,1,0.000072622,4731312.600,1.021,86.633,0.000,823,vectorized
memory_bandwidth,scalar,f64,262144,0,1,0.000068666,1000778.793,0.966,61.083,0.000,824,vectorized
axpy,vectorized,f64,262144,0,1,0.000080609,1705007.549,1.133,78.049,1.057,825,vectorized
dot_product,vectorized,f64,262144,0,1,0.000048445,2837010.092,0.681,86.579,1.049,826,vectorized
elementwise_multiply,vectorized,f64,262144,0,1,0.000090133,762423.049,1.267,69.802,1.050,827,vectorized
stencil_3point,vectorized,f64,262144,0,1,0.000072150,4762264.487,1.014,87.200,1.094,828,vectorized
memory_bandwidth,vectorized,f64,262144,0,1,0.000067073,1024547.535,0.943,62.533,1.160,829,vectorized
axpy,scalar,f64,262144,1,1,0.000080053,1716849.509,1.126,78.591,0.000,830,vectorized
dot_product,scalar,f64,262144,1,1,0.000048434,2837654.419,0.681,86.598,0.000,831,vectorized
elementwise_multiply,scalar,f64,262144,1,1,0.000089137,770942.221,1.253,70.582,0.000,832,vectorized
stencil_3point,scalar,f64,262144,1,1,0.000070727,4858079.419,0.994,88.954,0.000,833,vectorized
memory_bandwidth,scalar,f64,262144,1,1,0.000066363,1035508.893,0.933,63.202,0.000,834,vectorized
axpy,vectorized,f64,262144,1,1,0.000078858,1742866.334,1.109,79.782,1.041,835,vectorized
dot_product,vectorized,f64,262144,1,1,0.000048096,2857596.332,0.676,87.207,1.014,836,vectorized
elementwise_multiply,vectorized,f64,262144,1,1,0.000089410,768588.264,1.257,70.366,1.206,837,vectorized
stencil_3point,vectorized,f64,262144,1,1,0.000071851,4782082.141,1.010,87.563,1.027,838,vectorized
memory_bandwidth,vectorized,f64,262144,1,1,0.000065219,1053672.651,0.917,64.311,1.103,839,vectorized
axpy,scalar,f32,1048576,0,1,0.000176791,12438547.537,0.621,71.174,0.000,840,vectorized
dot_product,scalar,f32,1048576,0,1,0.000096320,22830390.939,0.339,87.091,0.000,841,vectorized
elementwise_multiply,scalar,f32,1048576,0,1,0.000189633,5798102.794,0.667,66.354,0.000,842,vectorized
stencil_3point,scalar,f32,1048576,0,1,0.000143193,38392645.832,0.503,87.874,0.000,843,vectorized
memory_bandwidth,scalar,f32,1048576,0,1,0.000134578,8170069.609,0.473,62.333,0.000,844,vectorized
axpy,vectorized,f32,1048576,0,1,0.000161178,13643445.482,0.567,78.068,1.051,845,vectorized
dot_product,vectorized,f32,1048576,0,1,0.000098482,22329189.681,0.346,85.179,1.040,846,vectorized
elementwise_multiply,vectorized,f32,1048576,0,1,0.000183592,5988886.374,0.645,68.537,1.223,847,vectorized
stencil_3point,vectorized,f32,1048576,0,1,0.000151026,36401402.050,0.531,83.316,1.090,848,vectorized
memory_bandwidth,vectorized,f32,1048576,0,1,0.000134688,8163397.096,0.473,62.282,1.112,849,vectorized
axpy,scalar,f32,1048576,1,1,0.000158181,13901943.075,0.556,79.548,0.000,850,vectorized
dot_product,scalar,f32,1048576,1,1,0.000118577,18545107.851,0.417,70.744,0.000,851,vectorized
elementwise_multiply,scalar,f32,1048576,1,1,0.000188659,5828036.976,0.663,66.697,0.000,852,vectorized
stencil_3point,scalar,f32,1048576,1,1,0.000141584,38828950.557,0.498,88.872,0.000,853,vectorized
memory_bandwidth,scalar,f32,1048576,1,1,0.000133623,8228460.877,0.470,62.778,0.000,854,vectorized
axpy,vectorized,f32,1048576,1,1,0.000157487,13963204.951,0.554,79.898,1.046,855,vectorized
dot_product,vectorized,f32,1048576,1,1,0.000097239,22614622.271,0.342,86.268,1.122,856,vectorized
elementwise_multiply,vectorized,f32,1048576,1,1,0.000184346,5964391.024,0.648,68.257,1.185,857,vectorized
stencil_3point,vectorized,f32,1048576,1,1,0.000140496,39129641.704,0.494,89.561,1.098,858,vectorized
memory_bandwidth,vectorized,f32,1048576,1,1,0.000137981,7968572.686,0.485,60.795,1.020,859,vectorized
axpy,scalar,f64,1048576,0,1,0.000338979,6487196.127,1.192,74.240,0.000,860,vectorized
dot_product,scalar,f64,1048576,0,1,0.000260165,8452417.711,0.915,64.487,0.000,861,vectorized
elementwise_multiply,scalar,f64,1048576,0,1,0.000621429,1769327.835,2.184,40.497,0.000,862,vectorized
stencil_3point,scalar,f64,1048576,0,1,0.000325934,16867090.075,1.146,77.211,0.000,863,vectorized
memory_bandwidth,scalar,f64,1048576,0,1,0.000288299,3813789.253,1.013,58.194,0.000,864,vectorized
axpy,vectorized,f64,1048576,0,1,0.000350038,6282241.515,1.230,71.895,1.125,865,vectorized
dot_product,vectorized,f64,1048576,0,1,0.000236237,9308547.152,0.830,71.019,1.169,866,vectorized
elementwise_multiply,vectorized,f64,1048576,0,1,0.000586069,1876078.802,2.060,42.940,1.169,867,vectorized
stencil_3point,vectorized,f64,1048576,0,1,0.000335038,16408760.023,1.178,75.113,1.136,868,vectorized
memory_bandwidth,vectorized,f64,1048576,0,1,0.000290781,3781236.147,1.022,57.697,1.116,869,vectorized
axpy,scalar,f64,1048576,1,1,0.000366802,5995123.407,1.289,68.609,0.000,870,vectorized
dot_product,scalar,f64,1048576,1,1,0.000230349,9546484.927,0.810,72.834,0.000,871,vectorized
elementwise_multiply,scalar,f64,1048576,1,1,0.000595789,1845471.514,2.094,42.239,0.000,872,vectorized
stencil_3point,scalar,f64,1048576,1,1,0.000340928,16125276.129,1.198,73.816,0.000,873,vectorized
memory_bandwidth,scalar,f64,1048576,1,1,0.000292240,3762358.431,1.027,57.409,0.000,874,vectorized
axpy,vectorized,f64,1048576,1,1,0.000336833,6528526.766,1.184,74.713,1.308,875,vectorized
dot_product,vectorized,f64,1048576,1,1,0.000244700,8986609.134,0.860,68.562,1.121,876,vectorized
elementwise_multiply,vectorized,f64,1048576,1,1,0.000594055,1850858.300,2.088,42.363,1.127,877,vectorized
stencil_3point,vectorized,f64,1048576,1,1,0.000325602,16884288.610,1.145,77.290,1.098,878,vectorized
memory_bandwidth,vectorized,f64,1048576,1,1,0.000308291,3566473.325,1.084,54.420,1.058,879,vectorized
axpy,scalar,f32,4194304,0,1,0.001179774,29822976.335,1.037,42.662,0.000,880,vectorized
dot_product,scalar,f32,4194304,0,1,0.000912341,38564935.786,0.802,36.778,0.000,881,vectorized
elementwise_multiply,scalar,f32,4194304,0,1,0.002029628,8667689.865,1.784,24.798,0.000,882,vectorized
stencil_3point,scalar,f32,4194304,0,1,0.001276352,68915887.007,1.122,39.434,0.000,883,vectorized
memory_bandwidth,scalar,f32,4194304,0,1,0.001234005,14256170.795,1.084,27.191,0.000,884,vectorized
axpy,vectorized,f32,4194304,0,1,0.001188757,29597615.065,1.045,42.340,1.060,885,vectorized
dot_product,vectorized,f32,4194304,0,1,0.000874965,40212319.453,0.769,38.349,1.131,886,vectorized
elementwise_multiply,vectorized,f32,4194304,0,1,0.002018847,8713976.861,1.774,24.931,1.003,887,vectorized
stencil_3point,vectorized,f32,4194304,0,1,0.001256297,70016031.422,1.104,40.063,0.972,888,vectorized
memory_bandwidth,vectorized,f32,4194304,0,1,0.001267246,13882218.641,1.114,26.478,0.984,889,vectorized
axpy,scalar,f32,4194304,1,1,0.001185930,29668169.362,1.042,42.441,0.000,890,vectorized
dot_product,scalar,f32,4194304,1,1,0.000864328,40707199.214,0.760,38.821,0.000,891,vectorized
elementwise_multiply,scalar,f32,4194304,1,1,0.002034366,8647502.979,1.788,24.741,0.000,892,vectorized
stencil_3point,scalar,f32,4194304,1,1,0.001206780,72888952.599,1.061,41.707,0.000,893,vectorized
memory_bandwidth,scalar,f32,4194304,1,1,0.001232854,14269480.447,1.083,27.217,0.000,894,vectorized
axpy,vectorized,f32,4194304,1,1,0.001181691,29774595.966,1.038,42.593,0.990,895,vectorized
dot_product,vectorized,f32,4194304,1,1,0.000881725,39904020.065,0.775,38.055,1.128,896,vectorized
elementwise_multiply,vectorized,f32,4194304,1,1,0.002023321,8694708.376,1.778,24.876,0.997,897,vectorized
stencil_3point,vectorized,f32,4194304,1,1,0.001244122,70701209.542,1.093,40.456,0.992,898,vectorized
memory_bandwidth,vectorized,f32,4194304,1,1,0.001261316,13947485.043,1.108,26.603,1.066,899,vectorized
axpy,scalar,f64,4194304,0,1,0.003214143,10946735.130,2.825,31.319,0.000,900,vectorized
dot_product,scalar,f64,4194304,0,1,0.002325293,15131156.415,2.043,28.860,0.000,901,vectorized
elementwise_multiply,scalar,f64,4194304,0,1,0.004748492,3704794.289,4.173,21.199,0.000,902,vectorized
stencil_3point,scalar,f64,4194304,0,1,0.003370793,26095025.775,2.962,29.863,0.000,903,vectorized
memory_bandwidth,scalar,f64,4194304,0,1,0.003342551,5263101.758,2.937,20.077,0.000,904,vectorized
axpy,vectorized,f64,4194304,0,1,0.003257569,10800806.396,2.863,30.901,1.014,905,vectorized
dot_product,vectorized,f64,4194304,0,1,0.002342992,15016855.409,2.059,28.642,1.084,906,vectorized
elementwise_multiply,vectorized,f64,4194304,0,1,0.004703382,3740326.863,4.133,21.402,1.009,907,vectorized
stencil_3point,vectorized,f64,4194304,0,1,0.003308288,26588051.046,2.907,30.428,0.992,908,vectorized
memory_bandwidth,vectorized,f64,4194304,0,1,0.003346536,5256834.543,2.941,20.053,1.009,909,vectorized
axpy,scalar,f64,4194304,1,1,0.003267088,10769337.124,2.871,30.811,0.000,910,vectorized
dot_product,scalar,f64,4194304,1,1,0.002296501,15320860.775,2.018,29.222,0.000,911,vectorized
elementwise_multiply,scalar,f64,4194304,1,1,0.004696527,3745786.204,4.127,21.434,0.000,912,vectorized
stencil_3point,scalar,f64,4194304,1,1,0.003308502,26586331.283,2.908,30.426,0.000,913,vectorized
memory_bandwidth,scalar,f64,4194304,1,1,0.003331966,5279821.596,2.928,20.141,0.000,914,vectorized
axpy,vectorized,f64,4194304,1,1,0.003302347,10654353.431,2.902,30.482,1.014,915,vectorized
dot_product,vectorized,f64,4194304,1,1,0.002365124,14876332.948,2.078,28.374,1.054,916,vectorized
elementwise_multiply,vectorized,f64,4194304,1,1,0.004708562,3736212.042,4.138,21.379,1.012,917,vectorized
stencil_3point,vectorized,f64,4194304,1,1,0.003361873,26164263.262,2.954,29.943,0.982,918,vectorized
memory_bandwidth,vectorized,f64,4194304,1,1,0.003399099,5175543.885,2.987,19.743,0.993,919,vectorized
axpy,scalar,f32,16777216,0,1,0.007169497,78520146.312,1.575,28.081,0.000,920,vectorized
dot_product,scalar,f32,16777216,0,1,0.005273400,106752750.298,1.159,25.452,0.000,921,vectorized
elementwise_multiply,scalar,f32,16777216,0,1,0.009905501,28416026.278,2.176,20.325,0.000,922,vectorized
stencil_3point,scalar,f32,16777216,0,1,0.007357082,191295255.859,1.616,27.365,0.000,923,vectorized
memory_bandwidth,scalar,f32,16777216,0,1,0.007511213,37473970.811,1.650,17.869,0.000,924,vectorized
axpy,vectorized,f32,16777216,0,1,0.007191548,78279384.831,1.580,27.995,1.006,925,vectorized
dot_product,vectorized,f32,16777216,0,1,0.005268679,106848406.101,1.158,25.475,1.040,926,vectorized
elementwise_multiply,vectorized,f32,16777216,0,1,0.009923111,28365597.917,2.180,20.289,1.003,927,vectorized
stencil_3point,vectorized,f32,16777216,0,1,0.007281225,193288201.305,1.600,27.650,1.004,928,vectorized
memory_bandwidth,vectorized,f32,16777216,0,1,0.007420939,37929832.965,1.630,18.086,1.017,929,vectorized
axpy,scalar,f32,16777216,1,1,0.007179506,78410680.822,1.577,28.042,0.000,930,vectorized
dot_product,scalar,f32,16777216,1,1,0.005267821,106865809.112,1.157,25.479,0.000,931,vectorized
elementwise_multiply,scalar,f32,16777216,1,1,0.009908319,28407944.547,2.177,20.319,0.000,932,vectorized
stencil_3point,scalar,f32,16777216,1,1,0.007293789,192955250.496,1.602,27.602,0.000,933,vectorized
memory_bandwidth,scalar,f32,16777216,1,1,0.007464630,37707827.006,1.640,17.980,0.000,934,vectorized
axpy,vectorized,f32,16777216,1,1,0.007235643,77802339.534,1.590,27.824,0.994,935,vectorized
dot_product,vectorized,f32,16777216,1,1,0.005257830,107068876.976,1.155,25.527,1.031,936,vectorized
elementwise_multiply,vectorized,f32,16777216,1,1,0.009941645,28312716.528,2.184,20.251,1.011,937,vectorized
stencil_3point,vectorized,f32,16777216,1,1,0.007297764,192850150.205,1.603,27.587,1.000,938,vectorized
memory_bandwidth,vectorized,f32,16777216,1,1,0.007481324,37623684.886,1.644,17.940,1.000,939,vectorized
axpy,scalar,f64,16777216,0,1,0.014914480,37745194.832,3.277,26.997,0.000,940,vectorized
dot_product,scalar,f64,16777216,0,1,0.010991828,51215316.817,2.415,24.421,0.000,941,vectorized
elementwise_multiply,scalar,f64,16777216,0,1,0.020200366,13934152.317,4.438,19.933,0.000,942,vectorized
stencil_3point,scalar,f64,16777216,0,1,0.014901004,94448326.002,3.274,27.022,0.000,943,vectorized
memory_bandwidth,scalar,f64,16777216,0,1,0.015391854,18287269.143,3.382,17.440,0.000,944,vectorized
axpy,vectorized,f64,16777216,0,1,0.014850869,37906869.518,3.263,27.113,0.997,945,vectorized
dot_product,vectorized,f64,16777216,0,1,0.011014236,51111121.408,2.420,24.372,1.022,946,vectorized
elementwise_multiply,vectorized,f64,16777216,0,1,0.020215560,13923679.419,4.441,19.918,0.997,947,vectorized
stencil_3point,vectorized,f64,16777216,0,1,0.014999616,93827394.218,3.295,26.844,1.008,948,vectorized
memory_bandwidth,vectorized,f64,16777216,0,1,0.015399018,18278761.458,3.383,17.432,1.002,949,vectorized
axpy,scalar,f64,16777216,1,1,0.014892784,37800182.519,3.272,27.037,0.000,950,vectorized
dot_product,scalar,f64,16777216,1,1,0.010977603,51281682.660,2.412,24.453,0.000,951,vectorized
elementwise_multiply,scalar,f64,16777216,1,1,0.020249322,13900464.258,4.449,19.885,0.000,952,vectorized
stencil_3point,scalar,f64,16777216,1,1,0.014985458,93916040.709,3.292,26.870,0.000,953,vectorized
memory_bandwidth,scalar,f64,16777216,1,1,0.015397283,18280821.149,3.383,17.434,0.000,954,vectorized
axpy,vectorized,f64,16777216,1,1,0.014925890,37716340.762,3.279,26.977,1.007,955,vectorized
dot_product,vectorized,f64,16777216,1,1,0.010909827,51600264.002,2.397,24.605,1.024,956,vectorized
elementwise_multiply,vectorized,f64,16777216,1,1,0.020287159,13874538.900,4.457,19.848,1.002,957,vectorized
stencil_3point,vectorized,f64,16777216,1,1,0.015116759,93100305.665,3.321,26.636,1.003,958,vectorized
memory_bandwidth,vectorized,f64,16777216,1,1,0.015398938,18278856.419,3.383,17.432,1.010,959,vectorized
axpy,scalar,f32,1024,1,1,0.000000077,27235.739,0.277,159.584,0.000,0,vectorized
memory_bandwidth,scalar,f32,1024,1,1,0.000000023,45590.491,0.083,356.176,0.000,1,vectorized
axpy,vectorized,f32,1024,1,1,0.000000038,55188.213,0.137,323.368,1.000,2,vectorized
memory_bandwidth,vectorized,f32,1024,1,1,0.000000022,47662.813,0.079,372.366,1.273,3,vectorized
axpy,scalar,f64,1024,1,1,0.000000077,27235.739,0.277,319.169,0.000,4,vectorized
memory_bandwidth,scalar,f64,1024,1,1,0.000000049,21399.474,0.176,334.367,0.000,5,vectorized
axpy,vectorized,f64,1024,1,1,0.000000070,29959.335,0.252,351.086,0.800,6,vectorized
memory_bandwidth,vectorized,f64,1024,1,1,0.000000033,31774.788,0.119,496.481,1.030,7,vectorized
axpy,scalar,f32,4096,1,1,0.000000102,328965.331,0.092,481.883,0.000,8,vectorized
memory_bandwidth,scalar,f32,4096,1,1,0.000000056,299592.419,0.050,585.141,0.000,9,vectorized
axpy,vectorized,f32,4096,1,1,0.000000105,319566.243,0.094,468.115,0.981,10,vectorized
memory_bandwidth,vectorized,f32,4096,1,1,0.000000056,299592.419,0.050,585.141,1.018,11,vectorized
axpy,scalar,f64,4096,1,1,0.000000421,79701.738,0.379,233.501,0.000,12,vectorized
memory_bandwidth,scalar,f64,4096,1,1,0.000000512,32767.993,0.461,128.000,0.000,13,vectorized
axpy,vectorized,f64,4096,1,1,0.000000422,79512.870,0.380,232.948,1.019,14,vectorized
memory_bandwidth,vectorized,f64,4096,1,1,0.000000516,32513.975,0.464,127.008,1.010,15,vectorized
axpy,scalar,f32,16384,1,1,0.000000946,567516.689,0.213,207.831,0.000,16,vectorized
memory_bandwidth,scalar,f32,16384,1,1,0.000001028,261123.992,0.231,127.502,0.000,17,vectorized
axpy,vectorized,f32,16384,1,1,0.000000973,551768.756,0.219,202.064,0.992,18,vectorized
memory_bandwidth,vectorized,f32,16384,1,1,0.000001019,263430.231,0.229,128.628,1.026,19,vectorized
axpy,scalar,f64,16384,1,1,0.000001886,284661.126,0.424,208.492,0.000,20,vectorized
memory_bandwidth,scalar,f64,16384,1,1,0.000002035,131909.310,0.458,128.818,0.000,21,vectorized
axpy,vectorized,f64,16384,1,1,0.000001887,284510.271,0.425,208.382,1.021,22,vectorized
memory_bandwidth,vectorized,f64,16384,1,1,0.000002071,129616.344,0.466,126.578,1.003,23,vectorized
axpy,scalar,f32,32768,1,1,0.000001886,1138644.679,0.212,208.492,0.000,24,vectorized
memory_bandwidth,scalar,f32,32768,1,1,0.000002057,521994.094,0.231,127.440,0.000,25,vectorized
axpy,vectorized,f32,32768,1,1,0.000001888,1137438.303,0.212,208.271,0.999,26,vectorized
memory_bandwidth,vectorized,f32,32768,1,1,0.000002061,520980.997,0.232,127.193,0.998,27,vectorized
axpy,scalar,f64,32768,1,1,0.000003728,576041.772,0.419,210.953,0.000,28,vectorized
memory_bandwidth,scalar,f64,32768,1,1,0.000003993,268906.032,0.449,131.302,0.000,29,vectorized
axpy,vectorized,f64,32768,1,1,0.000003732,575424.359,0.420,210.727,0.999,30,vectorized
memory_bandwidth,vectorized,f64,32768,1,1,0.000003924,273634.519,0.441,133.611,1.018,31,vectorized
axpy,scalar,f32,65536,1,1,0.000003833,2241047.498,0.216,205.174,0.000,32,vectorized
memory_bandwidth,scalar,f32,65536,1,1,0.000004126,1040951.845,0.232,127.069,0.000,33,vectorized
axpy,vectorized,f32,65536,1,1,0.000003762,2283342.630,0.212,209.046,1.063,34,vectorized
memory_bandwidth,vectorized,f32,65536,1,1,0.000003987,1077242.839,0.224,131.499,1.028,35,vectorized
axpy,scalar,f64,65536,1,1,0.000007585,1132489.753,0.427,207.365,0.000,36,vectorized
memory_bandwidth,scalar,f64,65536,1,1,0.000008194,524160.024,0.461,127.969,0.000,37,vectorized
axpy,vectorized,f64,65536,1,1,0.000007606,1129362.949,0.428,206.793,1.015,38,vectorized
memory_bandwidth,vectorized,f64,65536,1,1,0.000008230,521867.223,0.463,127.409,1.018,39,vectorized
axpy,scalar,f32,131072,1,1,0.000007646,4493818.769,0.215,205.711,0.000,40,vectorized
memory_bandwidth,scalar,f32,131072,1,1,0.000008234,2086454.886,0.232,127.347,0.000,41,vectorized
axpy,vectorized,f32,131072,1,1,0.000007588,4528167.854,0.213,207.283,1.008,42,vectorized
memory_bandwidth,vectorized,f32,131072,1,1,0.000008775,1957819.877,0.247,119.496,0.938,43,vectorized
axpy,scalar,f64,131072,1,1,0.000052822,650481.587,1.485,59.553,0.000,44,vectorized
memory_bandwidth,scalar,f64,131072,1,1,0.000038478,446485.501,1.082,54.503,0.000,45,vectorized
axpy,vectorized,f64,131072,1,1,0.000043366,792319.754,1.220,72.539,1.218,46,vectorized
memory_bandwidth,vectorized,f64,131072,1,1,0.000035478,484240.073,0.998,59.111,1.085,47,vectorized
axpy,scalar,f32,262144,1,1,0.000044903,3060796.687,0.631,70.056,0.000,48,vectorized
memory_bandwidth,scalar,f32,262144,1,1,0.000034312,2002782.610,0.482,61.120,0.000,49,vectorized
axpy,vectorized,f32,262144,1,1,0.000042353,3245081.892,0.596,74.274,1.142,50,vectorized
memory_bandwidth,vectorized,f32,262144,1,1,0.000032807,2094658.961,0.461,63.924,1.004,51,vectorized
axpy,scalar,f64,262144,1,1,0.000079490,1729009.349,1.118,79.148,0.000,52,vectorized
memory_bandwidth,scalar,f64,262144,1,1,0.000066582,1032102.922,0.936,62.995,0.000,53,vectorized
axpy,vectorized,f64,262144,1,1,0.000079666,1725189.583,1.120,78.973,1.030,54,vectorized
memory_bandwidth,vectorized,f64,262144,1,1,0.000067041,1025036.571,0.943,62.563,1.073,55,vectorized
axpy,scalar,f32,524288,1,1,0.000081099,6778823.589,0.570,77.577,0.000,56,vectorized
memory_bandwidth,scalar,f32,524288,1,1,0.000066246,4149351.005,0.466,63.314,0.000,57,vectorized
axpy,vectorized,f32,524288,1,1,0.000081690,6729781.066,0.574,77.016,0.993,58,vectorized
memory_bandwidth,vectorized,f32,524288,1,1,0.000066386,4140600.535,0.467,63.181,0.998,59,vectorized
axpy,scalar,f64,524288,1,1,0.000162112,3391209.864,1.140,77.619,0.000,60,vectorized
memory_bandwidth,scalar,f64,524288,1,1,0.000135350,2030867.431,0.952,61.977,0.000,61,vectorized
axpy,vectorized,f64,524288,1,1,0.000163408,3364313.954,1.149,77.003,0.992,62,vectorized
memory_bandwidth,vectorized,f64,524288,1,1,0.000132854,2069022.438,0.934,63.142,1.019,63,vectorized
axpy,scalar,f32,1048576,1,1,0.000161428,13622316.164,0.567,77.948,0.000,64,vectorized
memory_bandwidth,scalar,f32,1048576,1,1,0.000145583,7552472.665,0.512,57.621,0.000,65,vectorized
axpy,vectorized,f32,1048576,1,1,0.000164259,13387535.887,0.577,76.604,1.002,66,vectorized
memory_bandwidth,vectorized,f32,1048576,1,1,0.000134895,8150870.137,0.474,62.186,1.043,67,vectorized
axpy,scalar,f64,1048576,1,1,0.000353054,6228574.823,1.241,71.280,0.000,68,vectorized
memory_bandwidth,scalar,f64,1048576,1,1,0.000284040,3870974.607,0.998,59.066,0.000,69,vectorized
axpy,vectorized,f64,1048576,1,1,0.000347417,6329636.306,1.221,72.437,1.268,70,vectorized
memory_bandwidth,vectorized,f64,1048576,1,1,0.000321941,3415258.161,1.132,52.113,1.013,71,vectorized
axpy,scalar,f32,2097152,1,1,0.000347905,25283031.345,0.611,72.335,0.000,72,vectorized
memory_bandwidth,scalar,f32,2097152,1,1,0.000284804,15442362.149,0.501,58.908,0.000,73,vectorized
axpy,vectorized,f32,2097152,1,1,0.000351735,25007727.482,0.618,71.548,0.989,74,vectorized
memory_bandwidth,vectorized,f32,2097152,1,1,0.000308456,14258262.152,0.542,54.391,0.923,75,vectorized
axpy,scalar,f64,2097152,1,1,0.001188559,7400636.420,2.089,42.347,0.000,76,vectorized
memory_bandwidth,scalar,f64,2097152,1,1,0.001210249,3634001.359,2.127,27.725,0.000,77,vectorized
axpy,vectorized,f64,2097152,1,1,0.001178507,7463759.675,2.071,42.708,1.009,78,vectorized
memory_bandwidth,vectorized,f64,2097152,1,1,0.001258193,3495526.132,2.211,26.669,0.962,79,vectorized
axpy,scalar,f32,4194304,1,1,0.001293394,27203135.390,1.137,38.914,0.000,80,vectorized
memory_bandwidth,scalar,f32,4194304,1,1,0.001198687,14676213.262,1.053,27.993,0.000,81,vectorized
axpy,vectorized,f32,4194304,1,1,0.001182916,29743762.101,1.040,42.549,0.989,82,vectorized
memory_bandwidth,vectorized,f32,4194304,1,1,0.001256568,14000186.257,1.104,26.703,1.070,83,vectorized
axpy,scalar,f64,4194304,1,1,0.003355005,10487129.554,2.948,30.004,0.000,84,vectorized
memory_bandwidth,scalar,f64,4194304,1,1,0.003356095,5241861.761,2.949,19.996,0.000,85,vectorized
